,customer_email,revenue_growth
108,onfwpseaej@gmail.com,-89.1
109,wqogovpbni@gmail.com,178.91000000000003
110,lopgdgrbno@gmail.com,-57.40999999999998
111, nhkashsxxj@gmail.com,2.8600000000000136
112,gpbbhcelqo@gmail.com,-39.31999999999999
113, rzfgfhfhmb@gmail.com,-11.089999999999996
114, fnxxltqvsj@gmail.com,-142.32999999999998
115,wyfganzlii@gmail.com,-182.18
116, evccwirxli@gmail.com,-88.42
117,vncjahmgpk@gmail.com,-155.91000000000003
118,lhcutaqwec@gmail.com,28.730000000000018
119,hxiwggyybm@gmail.com,102.04
120,nhiapinhgu@gmail.com,-83.0
121,xfbbujzceq@gmail.com,-114.58999999999999
122,gudeuwxaul@gmail.com,192.07
123, afelnlcsze@gmail.com,-20.47
124,ugbcslvmba@gmail.com,0.6399999999999864
125,rfrszmpqhw@gmail.com,-8.880000000000024
126, rkjybkekdw@gmail.com,5.710000000000008
127,abqvlendym@gmail.com,8.490000000000002
128, hkzzlkumzz@gmail.com,-22.409999999999997
129,jwqupqhgxh@gmail.com,231.47
130,qbehnpvruw@gmail.com,-159.12
131, esuloywjch@gmail.com,-27.53
132,djqvxyzxov@gmail.com,49.339999999999996
133, tmcxhtowwq@gmail.com,177.48000000000002
134,ehqcnwzehh@gmail.com,-14.610000000000014
135,htbvpqswcr@gmail.com,106.44000000000001
136,juixqaaidu@gmail.com,-77.42000000000002
137,fnwcmuveku@gmail.com,77.57
138, dbfcyfzrgt@gmail.com,20.150000000000006
139,svjhvpcono@gmail.com,30.349999999999994
140, bmpysqygnh@gmail.com,55.76999999999998
141,tkkclkqeqj@gmail.com,14.089999999999996
142, pgotonedid@gmail.com,42.97
143,fucxeeijrh@gmail.com,-96.35999999999999
144,qzgnasbuyb@gmail.com,115.35
145, fpiccbyhsm@gmail.com,-69.81
146,nedeytvybv@gmail.com,51.74999999999999
147, pjoccvoryz@gmail.com,-86.81000000000002
148, fxhtuwtulp@gmail.com,-116.22
149,ivesicrimp@gmail.com,-151.32
150, pydpbjofxk@gmail.com,31.090000000000003
151,hvhhhmwwvj@gmail.com,20.55000000000001
152, ezcewvesmv@gmail.com,-23.11
153,gchmimtefw@gmail.com,89.35999999999999
154, ykcjignxli@gmail.com,-69.03
155, bvcxisdtdp@gmail.com,40.19999999999999
156, zulxnconfy@gmail.com,-205.29
157, xzgsogxcyk@gmail.com,15.329999999999984
158, iqfwbmtrvo@gmail.com,10.740000000000009
159, qhxklhbpob@gmail.com,5.920000000000016
160,hwqpjmtcxx@gmail.com,172.73000000000002
161, ipvtxyejah@gmail.com,6.909999999999997
162, kdlndcevpt@gmail.com,-84.07
163,xdorczstoo@gmail.com,156.98000000000002
164, buwmyzvtht@gmail.com,-33.129999999999995
165, qrludzchrr@gmail.com,-93.00999999999999
166, rtzodriusm@gmail.com,-54.27000000000001
167,vvgftnehgs@gmail.com,3.3799999999999955
168, vqiwyqbmme@gmail.com,125.64
169, ntjyrwacnp@gmail.com,-151.85000000000002
170,asoblgvztx@gmail.com,-10.160000000000004
171,ggrzeadiyh@gmail.com,27.069999999999997
172,ssidfctozg@gmail.com,147.46999999999997
173, ubnrannlfv@gmail.com,-69.2
174, hujshtyols@gmail.com,-35.49000000000001
175,erwkvvnnmr@gmail.com,210.75
176,dbzhywziqb@gmail.com,96.30000000000001
177,evybfellpx@gmail.com,-187.48000000000002
178,peamjuzvbp@gmail.com,-56.769999999999996
179,lcxfbnitqg@gmail.com,92.39999999999999
180,rhvthnqsrs@gmail.com,-74.20999999999998
181, mzelywkksv@gmail.com,-210.88
182,gaafostylu@gmail.com,1.8100000000000023
183, dtjzzjwaty@gmail.com,-11.090000000000003
184,dlcuaqkxrw@gmail.com,146.7
185, isgfuwnwjq@gmail.com,87.78999999999999
186, gbvlmmisib@gmail.com,147.78
187,fuofwrzgfk@gmail.com,-5.3300000000000125
188,bszgjxeqws@gmail.com,17.340000000000003
189,owzhnvselo@gmail.com,-151.0
190,bmmiqvjnht@gmail.com,-158.21
191,lbrwynzkhe@gmail.com,93.47
192, bcudoqhmuj@gmail.com,50.87
193,okjfcynysi@gmail.com,76.65
194, nnmtprenos@gmail.com,-12.780000000000001
195,kghhyvlntq@gmail.com,-176.4
196, kbhlqroibh@gmail.com,33.620000000000005
197,jenammdfcf@gmail.com,-157.17
198, wixlletwwo@gmail.com,-54.29000000000002
199,toutufiyrm@gmail.com,77.00999999999999
200,anrxvuauct@gmail.com,-91.78
201, fieyzojqeh@gmail.com,-218.54
202,gydcpyabdl@gmail.com,-45.140000000000015
203, jidnxfaols@gmail.com,-31.480000000000018
204, xlrsxgdspd@gmail.com,-106.21000000000001
205,ofkoaufjkl@gmail.com,-187.31
206,flaokrgjcr@gmail.com,13.089999999999975
207,pcnrxxlyzp@gmail.com,-27.189999999999998
208,ydwfpgkyde@gmail.com,76.16
209, iftlnuqypw@gmail.com,-80.52000000000001
210,kfofexllsh@gmail.com,-131.46
211, cevbzdzdrp@gmail.com,142.32
212,fryfsawqfd@gmail.com,42.63000000000001
213, kqwdhxwkvg@gmail.com,-5.859999999999999
214,zwppqlqqms@gmail.com,-52.02
215, puyayjawgj@gmail.com,-83.61000000000001
216,cjuwqbjzcs@gmail.com,-93.26000000000002
217,jwzhddxvqy@gmail.com,-41.690000000000005
218,nshzayipru@gmail.com,44.34
219,yisgtsuegv@gmail.com,164.68
220,wjvlqhdite@gmail.com,143.36999999999998
221,gmfsomkcyp@gmail.com,-33.31999999999999
222, ffqhhmqzzt@gmail.com,-27.010000000000005
223,okyjlvodyw@gmail.com,70.17
224, knllafhnud@gmail.com,47.589999999999996
225,bccddbnxcu@gmail.com,-9.07
226, chwvbkxldp@gmail.com,32.0
227,yrhbquznfp@gmail.com,75.87
228, mpsidlsabb@gmail.com,-136.41
229,mccoeqigxh@gmail.com,38.21
230, szsinahret@gmail.com,159.82
231,xvvqxzknja@gmail.com,132.63
232, hfuikooncq@gmail.com,100.91
233,lsxhhttoeo@gmail.com,100.16
234,kuvwupuvyw@gmail.com,10.07
235, qdqlyeuugp@gmail.com,-137.97
236,kynebkyllj@gmail.com,1.75
237,mbdphqdvlo@gmail.com,-124.84
238,dcfaifmxwq@gmail.com,186.08999999999997
239,fvgymzsmir@gmail.com,196.63
240, vzcwtlsjdz@gmail.com,37.989999999999995
241,ucviwucrvv@gmail.com,-32.489999999999995
242,wgnrlklbad@gmail.com,176.64
243,njpzzyhbft@gmail.com,177.84
244,kbcrfbcmdj@gmail.com,-23.64
245,xdxiyzjrdy@gmail.com,-70.21000000000001
246,slzpjegcib@gmail.com,134.77
247,jafizhpsdo@gmail.com,56.52000000000001
248,ppfjyuebgm@gmail.com,145.75
249, yqrbwlbhlw@gmail.com,168.75
250,byuvjxzokl@gmail.com,153.48000000000002
251,htnifhygrf@gmail.com,-25.08
252, yflbppbijj@gmail.com,-18.159999999999997
253, ywkipgqnae@gmail.com,31.64
254,nxcowxxqft@gmail.com,61.86
255,yoppndonsd@gmail.com,-3.3599999999999994
256, xpcsxpbenr@gmail.com,-75.59
257,isfecsitnd@gmail.com,193.89999999999998
258, yekvofrghb@gmail.com,21.30000000000001
259,yyzmqzauxs@gmail.com,156.58
260, nuklupasgq@gmail.com,-85.82
261,qtnkncwifu@gmail.com,31.149999999999977
262, oxzrwjlzsd@gmail.com,29.810000000000002
263,wbiuftolkl@gmail.com,-53.750000000000014
264,ptuveuyygi@gmail.com,102.35000000000001
265,ncrtxqtpvs@gmail.com,130.87
266,gabbpvlmor@gmail.com,109.15
267,lbqucactfi@gmail.com,21.169999999999998
268, bfquisuvjl@gmail.com,-133.99
269,acdvpslqrw@gmail.com,-203.39
270,yugkdamptz@gmail.com,-101.52000000000001
271,hutankbvfn@gmail.com,-55.26999999999998
272, dbhujrcvyi@gmail.com,-179.60999999999999
273,cuxdwghkbe@gmail.com,-21.409999999999997
274,jmnehiipbd@gmail.com,84.97
275, veqekwpujj@gmail.com,53.890000000000015
276,wqpdrfbfks@gmail.com,-63.32000000000001
277,cwkjwqthuy@gmail.com,170.27
278,apwvvqepjx@gmail.com,-149.75
279,wjyypjffna@gmail.com,49.849999999999994
280, sbjyjvbtyn@gmail.com,38.480000000000004
281,wyivgbobbf@gmail.com,-53.61999999999999
282, gllovvzarg@gmail.com,-2.1799999999999997
283,mgpakdvfwz@gmail.com,59.24999999999999
284,suwjrovqlz@gmail.com,99.01999999999998
285,cqyyrvqrnp@gmail.com,11.620000000000005
286,uzvwqwkyid@gmail.com,-83.57000000000001
287,ybfbztovfr@gmail.com,63.25
288,kneuaqhphx@gmail.com,-44.719999999999985
289, epcubpmzta@gmail.com,-146.71
290,xmqaweuaav@gmail.com,-169.91
291,etylatcsad@gmail.com,21.099999999999994
292,urcuuwnrsl@gmail.com,199.19
293, zufnmoeprm@gmail.com,98.67999999999999
294,etuytknhrx@gmail.com,-138.35
295, xmvmrkejhw@gmail.com,-19.870000000000005
296,ueyalhavoa@gmail.com,115.53999999999999
297,kqsklcbhss@gmail.com,136.08
298,nngwroeqki@gmail.com,5.099999999999994
299, crzbylkqxa@gmail.com,-128.01
300,luxmihjhdf@gmail.com,-56.78
301, zstowcvabk@gmail.com,60.22
302,hfkqgbprvb@gmail.com,-129.66000000000003
303,wlwxjokmof@gmail.com,147.43
304,wsubpxkskn@gmail.com,33.67999999999998
305,mpkzrpwwzn@gmail.com,43.34999999999998
306, jpldcfawdu@gmail.com,-8.600000000000023
307, xpjysyrbbx@gmail.com,-49.54
308,qskxqleccy@gmail.com,-186.71
309,guxolumjdn@gmail.com,78.12
310, enxeealnvg@gmail.com,74.77000000000001
311,kjjuzdarma@gmail.com,-21.319999999999993
312,dqmqapoovn@gmail.com,75.82
313, pmkzhgvnng@gmail.com,-39.26000000000002
314, hdkosfpfjl@gmail.com,16.870000000000005
315,xkzuamrrlh@gmail.com,-132.31
316,vhwfqkuchq@gmail.com,-243.4
317, xjqqpxnbri@gmail.com,171.16
318, ianjgxjbel@gmail.com,-23.629999999999995
319,uqfqmhpepf@gmail.com,118.34
320,odevsvrzok@gmail.com,104.85
321, xogefuqege@gmail.com,-41.72
322,enokqmorrc@gmail.com,171.06
323,extrcyeupl@gmail.com,-97.41
324,zxiulirany@gmail.com,128.35999999999999
325, entdychmgt@gmail.com,-9.720000000000002
326, azllcthemd@gmail.com,-30.980000000000004
327, qcpzlwbekv@gmail.com,-21.61
328, myifwjyrqv@gmail.com,61.99999999999999
329, gauvbielzj@gmail.com,36.95000000000002
330,wsydvecutv@gmail.com,100.72
331, kvkrptyrus@gmail.com,80.16
332, nicaestpvo@gmail.com,-55.330000000000005
333,dfqdhnouru@gmail.com,-10.939999999999998
334, dbqktpshpa@gmail.com,-67.36000000000001
335,udnqqghhet@gmail.com,86.47
336,kkbipzuozn@gmail.com,-72.80000000000001
337, ayhzegklwy@gmail.com,-19.4
338,mgiqcctcvs@gmail.com,-104.87999999999998
339,opiihnzcov@gmail.com,11.070000000000007
340,zfutdrekoc@gmail.com,-107.00999999999999
341, jfwjqmhukw@gmail.com,-94.78
342, qnueoloddr@gmail.com,-100.19000000000001
343,fpasuwwtbo@gmail.com,30.580000000000013
344,batirvrsnk@gmail.com,-50.38999999999999
345,pxaxztiwca@gmail.com,172.55
346, nfhfzykwfv@gmail.com,8.47999999999999
347,bbdpsttaot@gmail.com,-46.51999999999998
348,lxlmfczneb@gmail.com,-4.600000000000001
349, muxqmdquks@gmail.com,-106.82999999999998
350,fgortncpca@gmail.com,60.00999999999999
351,jmipjbaofa@gmail.com,63.099999999999994
352, nitsmojaee@gmail.com,8.209999999999994
353,thrkrabisx@gmail.com,25.539999999999992
354, jdwumybcvr@gmail.com,27.790000000000006
355,zxcbrwipds@gmail.com,-57.17
356,wxwdujhxkz@gmail.com,167.24
357, jjcetbpatg@gmail.com,-124.42000000000002
358,mclfmrkmxt@gmail.com,42.18000000000001
359,fulrtxlfbt@gmail.com,10.469999999999999
360, srcmvheqnf@gmail.com,-161.41
361,fayelwiheb@gmail.com,6.030000000000001
362, voxlkkpelc@gmail.com,-39.9
363, nrrossawix@gmail.com,-60.71000000000001
364,upjepueccp@gmail.com,-9.18
365, uogczsvodi@gmail.com,-174.68
366,mphhynqkbd@gmail.com,203.35
367,qdllqcpafi@gmail.com,6.119999999999997
368,htemtvnxxm@gmail.com,117.08
369,aqrvfkowsf@gmail.com,22.18
370, jxzxwxdafe@gmail.com,-38.41999999999999
371,fjcdksjvsl@gmail.com,34.36
372,trsxqtmwfn@gmail.com,-22.72999999999999
373, egxzovibqf@gmail.com,-39.53999999999999
374,leesnnojwq@gmail.com,-196.85000000000002
375,cwzrcphahf@gmail.com,127.33999999999999
376, hkfhjptxnq@gmail.com,68.2
377,nsefahknnj@gmail.com,-16.360000000000014
378,jjhkjahkuo@gmail.com,21.349999999999994
379,jolcagbmwd@gmail.com,-70.51999999999998
380,cxaqjqgxco@gmail.com,99.41
381,jgfnzajdya@gmail.com,63.079999999999984
382, kfmnschici@gmail.com,-7.200000000000003
383,ovyilghujd@gmail.com,-150.16
384,ujiyuddjux@gmail.com,25.409999999999997
385,hzhgoipjzh@gmail.com,-31.67999999999998
386,ymcinxwghn@gmail.com,4.329999999999998
387, vmfihvoywi@gmail.com,190.76000000000002
388, hphttylvjz@gmail.com,1.0999999999999996
389,eeunmcnxfq@gmail.com,-232.91
390, wxhfhkrmpl@gmail.com,55.81
391,wklqmafwkc@gmail.com,-61.46000000000001
392, ilashtizap@gmail.com,-73.93
393,gdmbsgmphk@gmail.com,56.32
394,hqgbuabvhb@gmail.com,-17.060000000000002
395, mzkmwrhnjk@gmail.com,92.13
396, siywjrvlra@gmail.com,14.539999999999992
397,xollrtxygh@gmail.com,-33.120000000000005
398,clgirdrfpd@gmail.com,208.15
399,chwutausqo@gmail.com,15.90000000000002
400,vwcxqyslmj@gmail.com,6.799999999999997
401, haaxebvkrx@gmail.com,-52.23
402,fyybeohwnk@gmail.com,39.09
403, bauwymryut@gmail.com,-53.34
404,ijzenyzzwz@gmail.com,88.69
405, pvyaltgkbt@gmail.com,-76.14999999999999
406, fklbyenpiq@gmail.com,-45.94
407,nuacltcpbk@gmail.com,-172.07
408,vpnkbmvbjq@gmail.com,6.409999999999997
409,lrtviwlapx@gmail.com,-67.32
410, vpzxsytjvk@gmail.com,2.3100000000000023
411,kiejrouxfd@gmail.com,104.94999999999999
412,eisgyzbted@gmail.com,-22.060000000000002
413, aqhhhcqmka@gmail.com,-162.94
414, gkaifhjved@gmail.com,91.46
415,nsgsldhtug@gmail.com,126.25
416,zugvwrxnuk@gmail.com,-1.1899999999999977
417, ytdwqfhcqe@gmail.com,52.75
418, leqqubqrfr@gmail.com,52.81
419, kgeoudisgk@gmail.com,-98.37
420,wugtgypryw@gmail.com,208.86
421, nzbvqvhvsc@gmail.com,22.779999999999987
422,azywxeavps@gmail.com,-23.209999999999994
423,vymdnbyndv@gmail.com,-88.02
424, tlpbbgyusi@gmail.com,-164.88
425,jidfhiqlzn@gmail.com,-108.78
426, egvqojeogm@gmail.com,-95.38999999999999
427, jwetbjeaqt@gmail.com,-170.94
428,iwswzahtdi@gmail.com,210.29
429, svmnmcmdup@gmail.com,145.34
430,qgrxliygeq@gmail.com,13.480000000000018
431, zusyweatya@gmail.com,161.2
432, puifnajmcn@gmail.com,-203.02
433, tdjsabsvqq@gmail.com,-111.09
434,zubdkebuzi@gmail.com,116.22
435,niyvcfqfcj@gmail.com,-54.47999999999999
436, olhjwmnlwm@gmail.com,-33.82
437,ufsgtgebzn@gmail.com,7.719999999999999
438, chpwksstxo@gmail.com,-104.16
439,gbxpgfuxaz@gmail.com,-124.85
440,vplwlkglmg@gmail.com,77.37
441, nfhmbmlmyc@gmail.com,69.93
442,jpizhaxbbh@gmail.com,-4.330000000000005
443,udrrhyzmmn@gmail.com,29.909999999999997
444,cghjudxflc@gmail.com,22.94
445, xsydycwxev@gmail.com,18.58
446,tvgphfxlff@gmail.com,-55.75
447,nndoosgode@gmail.com,-4.8700000000000045
448,evcifsggwy@gmail.com,80.35
449,juaiwyrvmq@gmail.com,9.36999999999999
450, vyjaxryxzo@gmail.com,57.16999999999999
451,fnkojyxiwc@gmail.com,-131.64
452,ezgdemzsca@gmail.com,-80.16
453,lqxqkkgnlp@gmail.com,-184.94
454,jmtgwfkqxp@gmail.com,97.95
455, wmhkoxepfu@gmail.com,-18.229999999999997
456,bnxqpsnnzv@gmail.com,101.61999999999998
457, viuodzdnlu@gmail.com,-79.91
458, auvlkzzohe@gmail.com,-105.14
459,natunfnjey@gmail.com,3.8299999999999983
460, rspqquhsvj@gmail.com,-54.99
461,uwnlxndrkp@gmail.com,-142.19
462,wkesqlhtmz@gmail.com,-41.92999999999999
463,iccwcxqyfm@gmail.com,-211.02
464,ufhzbfktpe@gmail.com,21.010000000000005
465, ustlpmuifs@gmail.com,-70.73
466,dxdfvhrhdq@gmail.com,-89.77
467, dpurdahfsq@gmail.com,-74.76
468,ivtxjdznjo@gmail.com,-33.790000000000006
469, iaevfthube@gmail.com,61.25
470,gornjivbay@gmail.com,-185.95
471, zpsjisxela@gmail.com,-137.12
472,sfumvgermn@gmail.com,-36.230000000000004
473,cisalasjsk@gmail.com,87.00999999999999
474,qzmkadmzfh@gmail.com,9.579999999999984
475, hhwebbacgo@gmail.com,5.02000000000001
476,zwotzmewnt@gmail.com,-11.100000000000023
477,egyxbxvodw@gmail.com,-100.05999999999999
478,xwtmfmpzaq@gmail.com,-93.51999999999998
479,jzityifzdw@gmail.com,-22.55000000000001
480,mvmythbhhp@gmail.com,-147.02999999999997
481, wfuxmdojan@gmail.com,38.739999999999995
482,cmpmtdcqul@gmail.com,127.91999999999999
483, etbvyezjsk@gmail.com,98.39999999999999
484,mkfdjcwvzx@gmail.com,-8.600000000000009
485, iotlgujwrl@gmail.com,169.59
486,awlrejqtml@gmail.com,25.19999999999999
487,izbngsfwls@gmail.com,95.5
488,xjjyiayzlr@gmail.com,39.400000000000006
489, vthkmpwbyt@gmail.com,-63.510000000000005
490,xrntjjksql@gmail.com,28.960000000000008
491,octbiiywgp@gmail.com,53.139999999999986
492, lgyrxczgrv@gmail.com,-96.27000000000001
493,hsinfycfds@gmail.com,228.98999999999998
494,vwxqcgzams@gmail.com,-77.64
495, wngpvmirxb@gmail.com,179.9
496,yjnsliqwzm@gmail.com,89.87
497, srhnyexxce@gmail.com,-213.43
498,fezkpdtqwz@gmail.com,-42.86
499, dhtfbxwglf@gmail.com,73.41
500,hzaiqocvns@gmail.com,167.61
501,wggpszsheu@gmail.com,47.08999999999999
502,qizwrktiuf@gmail.com,96.39
503, qnapsdyzae@gmail.com,-44.04999999999998
504,gzquysxods@gmail.com,145.08
505,abfmhkwxah@gmail.com,-0.5600000000000023
506,hvccmyurow@gmail.com,-72.47
507, exfunqajny@gmail.com,-114.76000000000002
508,yggngolmxy@gmail.com,-56.92999999999999
509,gkgjfeslha@gmail.com,-106.22
510,ljrfwkgdns@gmail.com,30.169999999999995
511, godjyolref@gmail.com,151.77999999999997
512,bukyncxasi@gmail.com,172.78
513,joafcdyqid@gmail.com,-0.5199999999999818
514, gxsjqtomtl@gmail.com,33.400000000000006
515, akzlpljgeu@gmail.com,-128.01000000000002
516,knbstgoldx@gmail.com,-42.66
517,szvkrujvuc@gmail.com,-39.64
518,ugoqnflyys@gmail.com,-52.47
519, vkeyjwbwmi@gmail.com,-52.31999999999999
520,roevbcrspy@gmail.com,-196.08
521, eapcpwuymf@gmail.com,95.99000000000001
522, slihohclsm@gmail.com,-200.04
523,elwlhwscxj@gmail.com,-70.13
524, irgzajefta@gmail.com,-200.23
525,qgjdqhfedn@gmail.com,-195.60999999999999
526,uwzipyhbmi@gmail.com,-93.36000000000001
527, arwtzxmkvx@gmail.com,28.51000000000002
528,duwkmukjzb@gmail.com,79.57999999999998
529,bhyzuttjia@gmail.com,-2.430000000000007
530, sibmqdlksj@gmail.com,104.31
531,fgyokhdikh@gmail.com,-9.71
532,afzkgoycvk@gmail.com,-96.25000000000001
533,xaxdmbxowr@gmail.com,176.51
534,wyqesczjum@gmail.com,32.68000000000001
535,eurjlyjxmn@gmail.com,-70.38000000000001
536,xbeylxlhbw@gmail.com,-21.02000000000001
537,ylycnbphnq@gmail.com,170.55
538, hntijpvwzc@gmail.com,31.14
539,wrubwszlyi@gmail.com,-34.74999999999999
540,vhkskhfxem@gmail.com,179.93
541,xqmemubdyl@gmail.com,-46.739999999999995
542,ksrfhbuany@gmail.com,34.37
543,ytjjisjkvi@gmail.com,-6.1200000000000045
544,cwihujmvyh@gmail.com,-165.07
545,tzlfashmel@gmail.com,10.0
546, kizrguusjm@gmail.com,89.11999999999999
547,smmyvignna@gmail.com,80.52999999999999
548,vuwoykphbv@gmail.com,-165.17000000000002
549,kaocflmvje@gmail.com,-86.21
550,ifysiqhppd@gmail.com,29.15
551, ukzmcfscwq@gmail.com,40.650000000000006
552,xghltfactx@gmail.com,41.41999999999999
553, deivcuejdo@gmail.com,-89.27000000000001
554, efzxwymagm@gmail.com,-98.49999999999999
555, oekrouopaq@gmail.com,-85.00999999999999
556, bopnqnbysk@gmail.com,112.94
557,pocmtmxxlv@gmail.com,-162.45999999999998
558,cjjgvfrwyt@gmail.com,-82.53
559, qiowesrkci@gmail.com,81.50999999999999
560,twezrqkkly@gmail.com,-164.32999999999998
561,tkhrnmdigo@gmail.com,-70.82
562,dexelrfgbw@gmail.com,126.32
563,piekaddqsq@gmail.com,-20.830000000000013
564, vursvogupk@gmail.com,13.740000000000009
565, ppktxfxurb@gmail.com,-83.30000000000001
566,chngohnaal@gmail.com,92.69
567, qrkenqbivv@gmail.com,35.96000000000001
568, lgzaysanzn@gmail.com,-30.350000000000023
569,pbbvwvkoud@gmail.com,-91.14
570,ijpicmuzaj@gmail.com,-25.999999999999996
571, xasahonuph@gmail.com,-66.56
572,skaclhxtvp@gmail.com,73.02
573,xoebkoojvn@gmail.com,71.47
574,gcflanwikv@gmail.com,187.02
575, wkoprspfud@gmail.com,206.07
576,msbvzhdhlq@gmail.com,211.85
577, uxmrpqiufo@gmail.com,14.79999999999999
578, kfztupdrjz@gmail.com,-73.82
579, pdlmrnibdt@gmail.com,188.41
580, llxkarzfxz@gmail.com,-44.790000000000006
581,ahjndilror@gmail.com,-103.91000000000001
582,nalhxgkiyf@gmail.com,-179.22
583,ihnflcancf@gmail.com,-80.67
584, ojwzcyulgz@gmail.com,77.34
585, cytiucipmk@gmail.com,-135.39000000000001
586, ttiacnpojd@gmail.com,-113.71999999999998
587,iktgdzycyr@gmail.com,86.05
